,0,1,2,3,4,5
63,21.315,24.175,426.0,685.5,0.0037865681629285705,1.0
64,21.29,24.2,419.0,689.333333333333,0.00378466558687248,1.0
65,21.29,24.2,433.0,692.75,0.00378466558687248,1.0
66,21.34,24.15,433.0,695.5,0.0037884665010815602,1.0
67,21.323333333333302,24.1,433.0,693.333333333333,0.0037766905264209603,1.0
68,21.29,24.1,433.0,694.25,0.0037689317096092204,1.0
69,21.34,24.2225,433.0,703.0,0.0037999092253767205,1.0
70,21.29,24.29,433.0,704.5,0.00379882675290265,1.0
71,21.34,24.29,433.0,709.0,0.0038105631724511704,1.0
72,21.34,24.29,433.0,721.5,0.0038105631724511704,1.0
73,21.323333333333302,24.29,426.666666666667,727.0,0.0038066474867695602,1.0
74,21.356666666666698,24.29,436.333333333333,733.0,0.00381448240765945,1.0
75,21.365,24.29,429.0,736.25,0.0038164433572026204,1.0
76,21.39,24.29,429.0,742.0,0.00382233153775034,1.0
77,21.356666666666698,24.29,429.0,742.666666666667,0.00381448240765945,1.0
78,21.323333333333302,24.29,434.0,737.0,0.0038066474867695602,1.0
79,21.39,24.2675,444.0,739.25,0.00381876914698375,1.0
80,21.323333333333302,24.29,444.0,752.0,0.0038066474867695602,1.0
81,21.39,24.29,444.0,753.75,0.00382233153775034,1.0
82,21.365,24.2225,441.75,746.25,0.0038057728697498397,1.0
83,21.39,24.26,446.0,754.666666666667,0.00381758169240746,1.0
84,21.39,24.26,439.0,755.333333333333,0.00381758169240746,1.0
85,21.39,24.29,446.5,758.25,0.00382233153775034,1.0
86,21.39,24.29,446.0,766.6,0.00382233153775034,1.0
87,21.39,24.29,451.5,781.0,0.00382233153775034,1.0
88,21.4175,24.315,455.25,785.5,0.0038327828002540005,1.0
89,21.39,24.29,447.333333333333,789.666666666667,0.00382233153775034,1.0
90,21.445,24.34,444.0,787.5,0.0038432573484825897,1.0
91,21.463333333333303,24.356666666666698,455.666666666667,787.666666666667,0.0038502533387705703,1.0
92,21.5,24.39,454.0,782.5,0.0038642764773461702,1.0
93,21.5,24.39,457.333333333333,782.333333333333,0.0038642764773461702,1.0
94,21.5,24.39,454.0,786.0,0.0038642764773461702,1.0
95,21.5,24.356666666666698,465.666666666667,786.666666666667,0.00385896248129404,1.0
96,21.5,24.365,465.5,785.25,0.0038602909718471897,1.0
97,21.5,24.29,469.666666666667,788.0,0.00384833475990096,1.0
98,21.525,24.5425,478.5,791.25,0.00389458311119627,1.0
99,21.55,24.5175,471.25,808.75,0.00389658701648499,1.0
100,21.6,24.39,473.0,812.0,0.00388815002810914,1.0
101,21.6,24.55,484.5,811.0,0.00391381704229398,1.0
102,21.7,24.7,482.5,817.75,0.00396219418759181,1.0
103,21.7,24.696666666666697,487.5,833.25,0.00396165607284392,1.0
104,21.7675,24.865,490.0,847.75,0.0040054291415228295,1.0
105,21.79,24.89,492.0,854.0,0.0040150338084687,1.0
106,21.815,24.9175,497.25,863.5,0.00402568175706654,1.0
107,21.84,25.0225,495.5,869.75,0.00404897389842617,1.0
108,21.89,25.15,495.5,880.0,0.00408226578928212,1.0
109,21.89,25.2,497.0,895.75,0.00409043499770933,1.0
110,21.89,25.2,497.0,895.5,0.00409043499770933,1.0
111,21.89,25.2925,495.5,910.75,0.00410554859532466,1.0
112,21.9175,25.39,494.0,919.25,0.004128450298718629,1.0
113,21.963333333333303,25.393333333333302,498.666666666667,925.333333333333,0.00414063782090081,1.0
114,22.0,25.4725,504.25,933.75,0.0041629967953386105,1.0
115,22.0,25.5,506.0,936.0,0.0041675212615806395,1.0
116,22.0,25.519000000000002,505.75,939.375,0.00417064729463238,1.0
117,22.0,25.538,505.5,942.75,0.00417377335889663,1.0
118,22.025,25.5975,518.5,948.25,0.00418998999194358,1.0
119,22.05,25.7475,508.5,961.5,0.00422118332665464,1.0
120,22.0666666666667,25.7933333333333,503.666666666667,969.333333333333,0.004233077134502001,1.0
121,22.0666666666667,25.893333333333302,496.333333333333,973.666666666667,0.00424960077695266,1.0
122,22.1,25.926666666666698,503.0,986.333333333333,0.00426382311660346,1.0
123,22.1,25.945,506.0,994.5,0.00426685884543887,1.0
124,22.1,26.075,489.5,1003.25,0.00428838576690821,1.0
125,22.1,25.83,478.0,1006.6666666666699,0.00424781703306446,1.0
126,22.1,25.823333333333302,478.0,1009.0,0.00424671319539255,1.0
127,22.1,25.8,483.25,998.75,0.00424284979418462,1.0
128,22.1,25.8225,484.0,998.0,0.00424657521595717,1.0
129,22.1,26.05,476.0,1008.0,0.00428424585938511,1.0
130,22.1,26.1,486.5,1021.0,0.00429252572916348,1.0
131,22.1,26.0725,476.25,1029.5,0.004287971773692971,1.0
132,22.1,25.745,469.0,1025.0,0.00423374339422388,1.0
133,22.1,25.7933333333333,459.0,1015.0,0.00424174597402334,1.0
134,22.1,25.945,459.0,1011.0,0.00426685884543887,1.0
135,22.1,26.03,459.0,1011.6666666666699,0.00428093397277306,1.0
136,22.125,26.025,460.25,1025.0,0.00428667719736674,1.0
137,22.1,26.1,446.5,1026.75,0.00429252572916348,1.0
138,22.1,26.1,466.5,1035.0,0.00429252572916348,1.0
139,22.1,26.175,450.25,1032.0,0.00430494594433316,1.0
140,22.1,26.2,439.0,1025.66666666667,0.004309086125527961,1.0
141,22.1,26.1975,450.25,1026.5,0.00430867210494531,1.0
142,22.1,26.2,454.0,1024.0,0.004309086125527961,1.0
143,22.075,26.2,450.25,1023.5,0.00430247908050949,1.0
144,22.075,26.2225,454.0,1026.5,0.00430619953777207,1.0
145,22.1,26.29,454.0,1031.33333333333,0.00432399123106433,1.0
146,22.1,26.29,454.0,1027.0,0.00432399123106433,1.0
147,22.1,26.29,457.75,1031.0,0.00432399123106433,1.0
148,22.1,26.356666666666698,462.333333333333,1033.0,0.00433503250737302,1.0
149,22.1,26.315,454.0,1037.0,0.004328131664061071,1.0
150,22.1,26.39,456.5,1038.0,0.00434055329151115,1.0
151,22.1,26.39,454.0,1034.5,0.00434055329151115,1.0
152,22.1,26.39,461.5,1038.5,0.00434055329151115,1.0
153,22.1,26.39,444.0,1037.0,0.00434055329151115,1.0
154,22.1,26.5225,449.5,1037.5,0.004362499370826171,1.0
155,22.125,26.4425,449.5,1032.75,0.00435592680689732,1.0
156,22.1,26.47,449.5,1031.5,0.00435380357053742,1.0
157,22.1,26.445,460.0,1039.25,0.00434966279811913,1.0
158,22.1,26.5,453.0,1038.0,0.004358772569708571,1.0
159,22.1,26.445,449.5,1040.25,0.00434966279811913,1.0
160,22.1,26.5,449.5,1036.75,0.004358772569708571,1.0
161,22.1,26.55,460.0,1045.5,0.00436705441019675,1.0
162,22.1,26.5,453.0,1038.0,0.004358772569708571,1.0
163,22.1,26.5,454.75,1041.75,0.004358772569708571,1.0
164,22.1,26.6,449.5,1047.5,0.00437533646969611,1.0
165,22.1,26.6,449.5,1045.5,0.00437533646969611,1.0
166,22.1,26.575,449.5,1041.5,0.0043711954125694895,1.0
167,22.15,26.6,449.5,1043.0,0.00438878240585666,1.0
168,22.1,26.7,455.5,1049.0,0.00439190124576314,1.0
169,22.1,26.6666666666667,454.0,1048.0,0.00438637955639434,1.0
170,22.1,26.675,454.0,1047.0,0.00438775996961013,1.0
171,22.1,26.625,469.0,1047.4,0.0043794775815777,1.0
172,22.1,26.65,469.0,1050.0,0.00438361874821534,1.0
173,22.1,26.625,464.0,1047.75,0.0043794775815777,1.0
174,22.1,26.65,469.0,1047.0,0.00438361874821534,1.0
175,22.1,26.64,469.0,1048.25,0.00438196227498949,1.0
176,22.025,26.4425,469.0,1034.25,0.00432926861517939,1.0
177,22.05,26.34,469.0,1024.5,0.00431899545312204,1.0
178,22.0,26.29,469.0,1024.75,0.00429752476185875,1.0
179,22.0,26.29,469.0,1024.0,0.00429752476185875,1.0
180,22.0,26.23,469.0,1021.6666666666699,0.00428764918406366,1.0
181,22.0666666666667,26.26,464.0,1016.0,0.00431019492691724,1.0
182,22.05,26.245,454.0,1009.0,0.0043033104393608605,1.0
183,22.075,26.2925,454.0,1006.25,0.0043177745763776105,1.0
184,22.1,26.29,454.0,1007.5,0.00432399123106433,1.0
185,22.1,26.245,461.5,1008.0,0.0043165385896180705,1.0
186,22.1,26.245,461.5,1002.5,0.0043165385896180705,1.0
187,22.1,26.245,464.0,999.0,0.0043165385896180705,1.0
188,22.1,26.245,459.0,1006.0,0.0043165385896180705,1.0
189,22.1,26.2,469.0,1003.0,0.004309086125527961,1.0
190,22.08,26.215999999999998,461.5,1006.5,0.00430644624605718,1.0
191,22.1,26.2,454.0,1014.0,0.004309086125527961,1.0
192,22.0,26.1,454.0,1009.0,0.00426625316721653,1.0
193,22.08,26.18,454.0,1009.6,0.00430049171628544,1.0
194,22.025,26.125,454.0,1010.5,0.00427692884900219,1.0
195,22.0,26.175,454.0,1012.5,0.00427859684467222,1.0
196,22.033333333333303,26.23,454.0,1013.6666666666699,0.004296435047830871,1.0
197,22.075,26.2675,454.0,1023.25,0.0043136405849037605,1.0
198,22.0,26.2,439.0,1025.0,0.0042827115119551794,1.0
199,22.075,26.29,444.25,1022.0,0.00431736117477444,1.0
200,22.0666666666667,26.356666666666698,453.0,1024.0,0.00432617170149728,1.0
201,22.05,26.34,450.25,1030.5,0.00431899545312204,1.0
202,22.0666666666667,26.356666666666698,454.0,1032.0,0.00432617170149728,1.0
203,22.075,26.3425,454.0,1033.0,0.0043260427230462604,1.0
204,22.025,26.34,469.0,1031.0,0.004312370569085729,1.0
205,22.025,26.315,463.0,1039.0,0.004308249232743921,1.0
206,22.033333333333303,26.39,471.0,1044.33333333333,0.00432282495101358,1.0
207,22.075,26.365,464.0,1039.5,0.0043297634602676,1.0
208,22.075,26.365,464.0,1044.0,0.0043297634602676,1.0
209,22.0666666666667,26.426666666666698,464.0,1044.66666666667,0.0043377415988366,1.0
210,22.0666666666667,26.463333333333303,474.0,1051.0,0.0043438021918476,1.0
211,22.1,26.5,479.0,1047.0,0.004358772569708571,1.0
212,22.1,26.5,465.25,1054.0,0.004358772569708571,1.0
213,22.1,26.5,469.0,1063.75,0.004358772569708571,1.0
214,22.1,26.5,464.0,1063.5,0.004358772569708571,1.0
215,22.1,26.525,466.75,1061.25,0.0043629134625768,1.0
216,22.1,26.6,465.666666666667,1065.66666666667,0.00437533646969611,1.0
217,22.1,26.6,464.0,1073.25,0.00437533646969611,1.0
218,22.1,26.6,459.0,1083.66666666667,0.00437533646969611,1.0
219,22.1,26.6,454.0,1082.0,0.00437533646969611,1.0
220,22.1333333333333,26.6,454.0,1077.0,0.00438429638374513,1.0
221,22.1,26.6,454.0,1077.33333333333,0.00437533646969611,1.0
222,22.175,26.6,454.0,1079.5,0.00439551902924901,1.0
223,22.175,26.6,450.25,1077.75,0.00439551902924901,1.0
224,22.175,26.6,442.75,1067.75,0.00439551902924901,1.0
225,22.175,26.6,439.0,1070.25,0.00439551902924901,1.0
226,22.2,26.6,439.0,1070.33333333333,0.00440226477037821,1.0
227,22.2,26.6,449.5,1075.5,0.00440226477037821,1.0
228,22.2,26.6,454.75,1076.5,0.00440226477037821,1.0
229,22.2,26.6,448.0,1068.0,0.00440226477037821,1.0
230,22.2,26.6,444.0,1071.5,0.00440226477037821,1.0
231,22.15,26.6,444.0,1075.75,0.00438878240585666,1.0
232,22.15,26.6,444.0,1073.25,0.00438878240585666,1.0
233,22.2,26.6,454.666666666667,1069.0,0.00440226477037821,1.0
234,22.175,26.675,460.0,1062.5,0.004408000239593071,1.0
235,22.2,26.7,460.0,1066.25,0.0044189322146931,1.0
236,22.2,26.7633333333333,449.333333333333,1060.0,0.00442948872153361,1.0
237,22.1666666666667,26.856666666666698,444.0,1077.0,0.0044359660260218,1.0
238,22.2,26.79,444.0,1091.75,0.00443393367296408,1.0
239,22.2,26.856666666666698,444.0,1097.33333333333,0.00444504632752026,1.0
240,22.175,26.9175,440.25,1096.75,0.0044483595573221206,1.0
241,22.2,26.9175,444.0,1104.0,0.00445518696883703,1.0
242,22.2,26.89,454.666666666667,1105.0,0.00445060280264975,1.0
243,22.2,26.9725,449.5,1104.75,0.00446435550248734,1.0
244,22.2,27.0,454.0,1108.66666666667,0.00446893986995333,1.0
245,22.2,27.0,454.0,1116.25,0.00446893986995333,1.0
246,22.2,27.0,454.0,1120.66666666667,0.00446893986995333,1.0
247,22.2,27.025,457.75,1127.25,0.00447310753496422,1.0
248,22.2,27.0,454.0,1134.25,0.00446893986995333,1.0
249,22.2,27.0,454.0,1131.25,0.00446893986995333,1.0
250,22.2,27.05,454.0,1131.0,0.00447727525542733,1.0
251,22.2,27.0,454.0,1129.75,0.00446893986995333,1.0
252,22.2,27.0666666666667,454.0,1137.33333333333,0.00448005376654341,1.0
253,22.2,27.0,449.5,1136.5,0.00446893986995333,1.0
254,22.2,27.075,460.0,1129.0,0.00448144303134378,1.0
255,22.2,27.1,444.0,1126.5,0.00448561086271465,1.0
256,22.2,27.075,444.0,1133.25,0.00448144303134378,1.0
257,22.2,27.0666666666667,444.0,1139.0,0.00448005376654341,1.0
258,22.2,27.1,444.0,1137.0,0.00448561086271465,1.0
259,22.175,27.1,444.0,1136.75,0.0044787364943652,1.0
260,22.2,27.1,444.0,1131.25,0.00448561086271465,1.0
261,22.2,27.033333333333303,444.0,1132.33333333333,0.00447449676895718,1.0
262,22.2,27.0,444.0,1127.5,0.00446893986995333,1.0
263,22.2,27.025,444.0,1114.5,0.00447310753496422,1.0
264,22.2,27.1,460.0,1121.25,0.00448561086271465,1.0
265,22.2,27.1,460.0,1124.0,0.00448561086271465,1.0
266,22.175,27.175,454.75,1127.25,0.00449122102125288,1.0
267,22.175,27.125,460.0,1136.0,0.0044828979480412,1.0
268,22.175,27.125,458.5,1127.75,0.0044828979480412,1.0
269,22.2,27.1,461.5,1122.5,0.00448561086271465,1.0
270,22.2,27.1,464.0,1118.0,0.00448561086271465,1.0
271,22.2,27.1,465.666666666667,1110.0,0.00448561086271465,1.0
272,22.2,27.075,481.5,1115.0,0.00448144303134378,1.0
273,22.2,27.1,474.0,1119.75,0.00448561086271465,1.0
274,22.2,27.0,486.5,1114.0,0.00446893986995333,1.0
275,22.175,27.0,471.5,1104.75,0.00446209123250109,1.0
276,22.2,27.0666666666667,474.0,1099.33333333333,0.00448005376654341,1.0
277,22.2,27.0,481.5,1097.75,0.00446893986995333,1.0
278,22.2,26.945,489.0,1093.5,0.00445977120211573,1.0
279,22.2,27.0,504.0,1088.0,0.00446893986995333,1.0
280,22.2,27.0,502.333333333333,1083.66666666667,0.00446893986995333,1.0
281,22.2,27.0,524.0,1085.5,0.00446893986995333,1.0
282,22.2,26.963333333333303,550.0,1086.5,0.0044628273949086205,1.0
283,22.2,26.84,554.2,1081.8,0.00444226812691885,1.0
284,22.26,26.856666666666698,562.333333333333,1081.0,0.00446143218925086,1.0
285,22.29,26.865,568.5,1063.25,0.00447104193180879,1.0
286,22.315,26.865,606.5,1063.0,0.00447789834796233,1.0
287,22.39,26.79,696.5,1078.0,0.0044858740057066105,1.0
288,22.39,26.9725,657.25,1086.0,0.00451665477446917,1.0
289,22.426666666666698,27.0,744.0,1098.33333333333,0.0045314585515658,1.0
290,22.4725,26.89,708.75,1099.0,0.004525545460910999,1.0
291,22.533333333333303,26.823333333333302,607.0,1092.33333333333,0.00453108315736118,1.0
292,22.575,26.84,660.0,1093.5,0.00454549187725733,1.0
293,22.6,26.79,688.5,1100.5,0.00454390539234429,1.0
294,22.6,26.815,558.0,1102.0,0.00454817669810378,1.0
295,22.6,26.856666666666698,661.333333333333,1105.0,0.0045552956704535295,1.0
296,22.675,26.89,665.5,1111.25,0.0045819554386193,1.0
297,22.6666666666667,26.963333333333303,647.666666666667,1108.33333333333,0.0045922034336642,1.0
298,22.7,27.075,638.0,1124.25,0.00462076851459784,1.0
299,22.7225,26.7475,558.0,1125.25,0.0045707458409672,1.0
300,22.7,26.89,534.0,1106.0,0.0045889624577280606,1.0
301,22.7,26.89,520.0,1110.33333333333,0.0045889624577280606,1.0
302,22.7,26.9175,513.5,1117.5,0.004593690180791379,1.0
303,22.65,26.55,521.0,1051.0,0.0045166915529542394,1.0
304,22.625,26.4975,536.25,1041.0,0.00450081084146563,1.0
305,22.6,26.39,548.333333333333,1039.0,0.0044755724195215205,1.0
306,22.625,26.4975,565.75,1037.5,0.00450081084146563,1.0
307,22.625,26.525,584.5,1043.0,0.0045055157704014396,1.0
308,22.6,26.5,535.0,1046.33333333333,0.0044943625011366105,1.0
309,22.6,26.5,546.333333333333,1045.33333333333,0.0044943625011366105,1.0
310,22.6,26.5,630.5,1035.75,0.0044943625011366105,1.0
311,22.6333333333333,26.46,570.666666666667,1029.66666666667,0.004496685710366321,1.0
312,22.65,26.495,630.0,1034.0,0.00450726713960598,1.0
313,22.675,26.525,732.75,1038.5,0.004519308911711,1.0
314,22.7225,26.4725,686.25,1027.0,0.00452341072022839,1.0
315,22.89,25.945,534.0,987.0,0.00447819765083321,1.0
316,22.84,25.9175,496.5,983.0,0.004459787271740121,1.0
317,22.823333333333302,25.856666666666698,340.66666666666697,983.0,0.00444472014342114,1.0
318,22.29,26.1666666666667,334.33333333333303,900.333333333333,0.00435400736653795,1.0
319,22.29,26.15,472.25,893.75,0.00435121471308504,1.0
320,22.29,25.945,484.0,809.5,0.00431686711240859,1.0
321,22.29,25.963333333333303,454.0,801.0,0.00431993869567135,1.0
322,22.2,25.96,453.0,780.0,0.0042956141263568,1.0
323,22.2225,25.99,444.0,781.5,0.00430655020161292,1.0
324,22.2,26.1225,444.0,776.75,0.004322689951434261,1.0
325,22.2,26.05,444.0,782.0,0.0043106096787041,1.0
326,22.2,26.213,441.9,788.6,0.00433777011822515,1.0
327,22.2,26.375999999999998,439.8,795.2,0.00436493291351491,1.0
328,22.2,26.6,442.5,818.5,0.00440226477037821,1.0
329,22.2,26.6666666666667,447.0,828.333333333333,0.00441337630136881,1.0
330,22.2,26.745,443.5,837.0,0.004426432854016071,1.0
331,22.2,26.823333333333302,441.0,832.666666666667,0.00443948995095924,1.0
332,22.2,26.945,438.0,847.5,0.00445977120211573,1.0
333,22.2,27.0,438.0,849.0,0.00446893986995333,1.0
334,22.2,26.9175,438.0,850.0,0.00445518696883703,1.0
335,22.2,26.9175,447.0,842.5,0.00445518696883703,1.0
336,22.2,27.1,441.0,839.0,0.00448561086271465,1.0
337,22.245,27.125,438.0,847.75,0.00450218767112889,1.0
338,22.2,27.196666666666697,441.0,860.0,0.00450172699913369,1.0
339,22.2,27.4175,438.0,885.75,0.00453854714585518,1.0
340,22.2,27.5,429.0,910.0,0.00455230370735505,1.0
341,22.2675,27.4225,429.0,917.25,0.00455821283752403,1.0
342,22.2,26.8975,438.0,919.75,0.00445185302313812,1.0
343,22.23,27.73,441.0,932.0,0.00459911494453659,1.0
344,22.2,27.745,438.0,942.0,0.00459316008733686,1.0
345,22.2675,28.025,429.0,959.75,0.00465911153966592,1.0
346,22.2,28.0,444.0,966.5,0.00463568973405886,1.0
347,22.2,28.1,451.0,970.666666666667,0.00465236960289551,1.0
348,22.245,28.2225,454.0,988.75,0.0046857222045098,1.0
349,22.2225,28.2225,465.25,996.75,0.00467925899457382,1.0
350,22.2225,28.3675,474.5,1012.0,0.00470348162634113,1.0
351,22.29,28.39,479.0,1021.0,0.00472677070962879,1.0
352,22.245,28.245,525.5,1019.5,0.00468948599636347,1.0
353,22.29,28.39,515.0,1020.0,0.00472677070962879,1.0
354,22.29,28.5,494.0,1037.0,0.00474522479295852,1.0
355,22.29,28.426666666666698,487.333333333333,1047.0,0.00473292194998911,1.0
356,22.315,28.39,474.5,1051.0,0.00473402225350664,1.0
357,22.323333333333302,28.39,486.0,1052.33333333333,0.0047364416153940605,1.0
358,22.29,28.356666666666698,502.333333333333,1048.33333333333,0.00472117877771628,1.0
359,22.29,28.34,540.5,1050.5,0.00471838284918011,1.0
360,22.34,28.39,504.0,1052.25,0.00474128361261468,1.0
361,22.39,28.2,489.0,1053.0,0.0047237656835910705,1.0
362,22.39,28.2,490.25,1051.0,0.0047237656835910705,1.0
363,22.39,28.2933333333333,536.333333333333,1049.66666666667,0.00473951902591521,1.0
364,22.39,28.39,532.0,1054.0,0.00475583582251364,1.0
365,22.39,28.2925,543.0,1067.75,0.0047393783675691,1.0
366,22.426666666666698,28.2,543.0,1066.33333333333,0.0047343896633629,1.0
367,22.445,28.245,543.0,1066.5,0.004747330647782239,1.0
368,22.5,28.365,533.25,1081.0,0.004783740807801739,1.0
369,22.463333333333303,28.3266666666667,527.0,1081.33333333333,0.00476651144434147,1.0
370,22.5,28.3175,534.0,1084.5,0.00477566845366135,1.0
371,22.55,28.3175,530.0,1082.5,0.0047903090040007,1.0
372,22.5,28.34,524.0,1087.5,0.00477949217444028,1.0
373,22.525,28.39,526.25,1094.0,0.0047953238486071,1.0
374,22.5,28.39,522.0,1103.33333333333,0.00478798949876243,1.0
375,22.5,28.033333333333303,517.0,1099.33333333333,0.00472738029153847,1.0
376,22.525,28.025,513.5,1085.0,0.00473320294951395,1.0
377,22.575,28.22,524.0,1086.25,0.0047809983771891105,1.0
378,22.6,28.2,513.5,1103.0,0.0047848980542252,1.0
379,22.6,28.245,513.5,1106.75,0.00479259236219434,1.0
380,22.5,28.29,513.5,1104.0,0.00477099508051037,1.0
381,22.6,28.315,518.0,1102.25,0.0048045616611930705,1.0
382,22.55,28.2675,520.75,1097.5,0.00478178576617497,1.0
383,22.6,28.29,525.0,1100.0,0.0048002868590739,1.0
384,22.6,28.245,524.833333333333,1101.0,0.00479259236219434,1.0
385,22.6,28.2,524.666666666667,1102.0,0.0047848980542252,1.0
386,22.6,28.39,489.0,1102.5,0.00481738641740953,1.0
387,22.6,28.39,474.0,1114.0,0.00481738641740953,1.0
388,22.6,28.34,474.0,1112.0,0.0048088365216212795,1.0
389,22.6,28.1725,472.75,1113.5,0.00478019607012754,1.0
390,22.6,28.1475,471.5,1105.25,0.00477592160034705,1.0
391,22.6,28.23,464.0,1104.33333333333,0.0047900275718815895,1.0
392,22.6,28.1333333333333,469.0,1107.33333333333,0.00477349942668403,1.0
393,22.575,28.0,465.25,1108.25,0.00474344200093282,1.0
394,22.6,28.0,454.0,1101.66666666667,0.00475070341532009,1.0
395,22.55,27.82,450.25,1097.0,0.00470551310764671,1.0
396,22.525,27.815,449.5,1092.25,0.00469746773815421,1.0
397,22.5,27.815,454.75,1102.75,0.00469028417719752,1.0
398,22.5,27.745,449.5,1097.0,0.00467839169614977,1.0
399,22.525,27.7,454.75,1086.33333333333,0.004677900182531079,1.0
400,22.55,27.7,454.75,1092.0,0.00468506326046972,1.0
401,22.5,27.6,460.0,1085.0,0.00465375870689364,1.0
402,22.5,27.7,460.0,1084.0,0.00467074676810413,1.0
403,22.5,27.6,436.5,1076.25,0.00465375870689364,1.0
404,22.5,27.33,460.0,1060.66666666667,0.0046078955418804,1.0
405,22.55,27.445,449.5,1051.5,0.00464161176615444,1.0
406,22.5,27.4725,460.75,1062.0,0.00463210026459905,1.0
407,22.5,27.39,461.0,1068.33333333333,0.00461808677616419,1.0
408,22.5,27.34,454.0,1074.0,0.00460959405790695,1.0
409,22.5,27.29,469.0,1072.0,0.00460110156985465,1.0
410,22.5,27.315,469.0,1068.0,0.00460534778510577,1.0
411,22.5,27.29,479.666666666667,1072.0,0.00460110156985465,1.0
412,22.5,27.2225,476.75,1072.75,0.00458963707613002,1.0
413,22.5,27.2225,476.5,1074.0,0.00458963707613002,1.0
414,22.5,27.2,474.0,1069.0,0.0045858156714470395,1.0
415,22.5,27.15,481.5,1068.25,0.00457732382791874,1.0
416,22.5,27.2225,474.0,1079.75,0.00458963707613002,1.0
